population,side,stack_cell,stack,cell,Time (sec),ROI_mean_Fluo,deltaF_F,led
Vglut_activation,right,518_4,518,4,22,413.938,-0.2446618675438793,0
Vglut_activation,right,518_4,518,4,23,390.312,-0.2877736831235272,0
Vglut_activation,right,518_4,518,4,24,399.875,-0.2703234887449539,0
Vglut_activation,right,518_4,518,4,25,399.562,-0.27089463909949674,0
Vglut_activation,right,518_4,518,4,26,383.438,-0.300317093785277,0
Vglut_activation,right,518_4,518,4,27,388.5,-0.29108015099072104,0
Vglut_activation,right,518_4,518,4,28,375.0,-0.315714431458225,0
Vglut_activation,right,518_4,518,4,29,394.625,-0.27990348670453874,0
Vglut_activation,right,518_4,518,4,30,382.125,-0.30271300565593123,0
Vglut_activation,right,518_5,518,5,1,354.714,-0.07116074733650969,0
Vglut_activation,right,518_5,518,5,2,352.179,-0.07779879236856925,0
Vglut_activation,right,518_5,518,5,3,377.25,-0.012148919785230583,0
Vglut_activation,right,518_5,518,5,4,391.214,0.024416626892354677,0
Vglut_activation,right,518_5,518,5,5,386.714,0.012633115001124821,0
Vglut_activation,right,518_5,518,5,6,396.321,0.0377896036098016,0
Vglut_activation,right,518_5,518,5,7,403.0,0.05527895381458469,0
Vglut_activation,right,518_5,518,5,8,399.607,0.046394185848597454,0
Vglut_activation,right,518_5,518,5,9,382.643,0.001972964576858811,0
Vglut_activation,right,518_5,518,5,10,386.107,0.011043650174907892,0
Vglut_activation,right,518_5,518,5,11,371.036,-0.02842064042791998,3
Vglut_activation,right,518_5,518,5,12,346.893,-0.09164049100346724,0
Vglut_activation,right,518_5,518,5,13,357.214,-0.06461435184138199,0
Vglut_activation,right,518_5,518,5,14,349.929,-0.08369054831418417,0
Vglut_activation,right,518_5,518,5,15,327.286,-0.14298256159265468,0
Vglut_activation,right,518_5,518,5,16,343.464,-0.10061952706458432,0
Vglut_activation,right,518_5,518,5,17,332.179,-0.13016995632959083,0
Vglut_activation,right,518_5,518,5,18,356.714,-0.06592363094040754,0
Vglut_activation,right,518_5,518,5,19,367.393,-0.03796004794342014,0
Vglut_activation,right,518_5,518,5,20,357.75,-0.06321080464722661,0
Vglut_activation,right,518_5,518,5,21,356.75,-0.0658293628452777,3
Vglut_activation,right,518_5,518,5,22,303.607,-0.20498740116430608,0
Vglut_activation,right,518_5,518,5,23,275.679,-0.27811849451947673,0
Vglut_activation,right,518_5,518,5,24,273.0,-0.28513361193205555,0
Vglut_activation,right,518_5,518,5,25,267.607,-0.29925549629414494,0
Vglut_activation,right,518_5,518,5,26,278.714,-0.27017117038839167,0
Vglut_activation,right,518_5,518,5,27,286.679,-0.2493143543409149,0
Vglut_activation,right,518_5,518,5,28,269.964,-0.2930835546213386,0
Vglut_activation,right,518_5,518,5,29,275.071,-0.2797105779038917,0
Vglut_activation,right,518_5,518,5,30,281.0,-0.2641851463476469,0
Vglut_activation,right,519_1,519,1,1,901.429,-0.03201470723325944,0
Vglut_activation,right,519_1,519,1,2,896.476,-0.03733340804616167,0
Vglut_activation,right,519_1,519,1,3,919.714,-0.012379648811309485,0
Vglut_activation,right,519_1,519,1,4,929.857,-0.0014877484791336096,0
Vglut_activation,right,519_1,519,1,5,929.548,-0.0018195632482001615,0
Vglut_activation,right,519_1,519,1,6,943.643,0.01331612985857501,0
Vglut_activation,right,519_1,519,1,7,943.548,0.013214115609185575,0
Vglut_activation,right,519_1,519,1,8,930.238,-0.001078617647371806,0
Vglut_activation,right,519_1,519,1,9,957.095,0.027761347572114504,0
Vglut_activation,right,519_1,519,1,10,940.214,0.00963395237271963,0
Vglut_activation,right,519_1,519,1,11,951.905,0.02218814805284073,3
Vglut_activation,right,519_1,519,1,12,919.214,-0.012916565913358977,0
Vglut_activation,right,519_1,519,1,13,895.238,-0.03866281479083615,0
Vglut_activation,right,519_1,519,1,14,922.81,-0.009055058115419158,0
Vglut_activation,right,519_1,519,1,15,911.119,-0.02160925379554026,0
Vglut_activation,right,519_1,519,1,16,910.262,-0.022529529708453178,0
Vglut_activation,right,519_1,519,1,17,885.548,-0.04906826822855534,0
Vglut_activation,right,519_1,519,1,18,878.714,-0.056406851179367716,0
Vglut_activation,right,519_1,519,1,19,889.357,-0.04497803374514235,0
Vglut_activation,right,519_1,519,1,20,924.048,-0.007725651370744558,0
Vglut_activation,right,519_1,519,1,21,910.81,-0.02194106856460693,3
Vglut_activation,right,519_1,519,1,22,819.024,-0.12050401482203597,0
Vglut_activation,right,519_1,519,1,23,770.762,-0.17232940118026108,0
Vglut_activation,right,519_1,519,1,24,763.905,-0.17969268231776775,0
Vglut_activation,right,519_1,519,1,25,789.19,-0.1525407844671249,0
Vglut_activation,right,519_1,519,1,26,823.095,-0.11613243577714899,0
Vglut_activation,right,519_1,519,1,27,839.333,-0.09869551597098979,0
Vglut_activation,right,519_1,519,1,28,844.786,-0.09283989805603807,0
Vglut_activation,right,519_1,519,1,29,858.19,-0.07844622438429522,0
Vglut_activation,right,519_1,519,1,30,847.69,-0.08972148352733451,0
Vglut_activation,right,519_2,519,2,1,1001.792,-0.04228109228349556,0
Vglut_activation,right,519_2,519,2,2,1050.833,0.0046023854776815545,0
Vglut_activation,right,519_2,519,2,3,1061.25,0.014561097327729016,0
Vglut_activation,right,519_2,519,2,4,1021.292,-0.023638980247791704,0
Vglut_activation,right,519_2,519,2,5,1057.958,0.011413926413804117,0
Vglut_activation,right,519_2,519,2,6,1088.208,0.04033310021278061,0
Vglut_activation,right,519_2,519,2,7,1058.125,0.011573579373289296,0
Vglut_activation,right,519_2,519,2,8,1059.75,0.01312708870959795,0
Vglut_activation,right,519_2,519,2,9,1035.708,-0.009857201421806691,0
Vglut_activation,right,519_2,519,2,10,1002.458,-0.041644392457045425,0
Vglut_activation,right,519_2,519,2,11,1068.833,0.021810488895254342,3
Vglut_activation,right,519_2,519,2,12,1098.958,0.050610161976053246,0
Vglut_activation,right,519_2,519,2,13,1097.5,0.04921630559922977,0
Vglut_activation,right,519_2,519,2,14,1088.375,0.040492753172265784,0
Vglut_activation,right,519_2,519,2,15,1095.625,0.04742379482656594,0
Vglut_activation,right,519_2,519,2,16,1123.583,0.07415180345703824,0
Vglut_activation,right,519_2,519,2,17,1103.708,0.05515118926680162,0
Vglut_activation,right,519_2,519,2,18,1123.333,0.07391280202068307,0
Vglut_activation,right,519_2,519,2,19,1146.875,0.09641908927937735,0
Vglut_activation,right,519_2,519,2,20,1129.25,0.07956948801633733,0
Vglut_activation,right,519_2,519,2,21,1129.417,0.07972914097582251,3
Vglut_activation,right,519_2,519,2,22,1156.0,0.10514264170634134,0
Vglut_activation,right,519_2,519,2,23,1170.708,0.11920357420998923,0
Vglut_activation,right,519_2,519,2,24,1151.083,0.10044196145610779,0
Vglut_activation,right,519_2,519,2,25,1184.667,0.13254845841031676,0
Vglut_activation,right,519_2,519,2,26,1168.5,0.11709271352410022,0
Vglut_activation,right,519_2,519,2,27,1172.333,0.12075708354629788,0
Vglut_activation,right,519_2,519,2,28,1137.375,0.08733703469788061,0
Vglut_activation,right,519_2,519,2,29,1173.083,0.12147408785536341,0
Vglut_activation,right,519_2,519,2,30,1131.25,0.08148149950717876,0
Vglut_activation,right,519_3,519,3,1,776.429,-0.024523181614152678,0
Vglut_activation,right,519_3,519,3,2,762.857,-0.041574542883673425,0
Vglut_activation,right,519_3,519,3,3,795.643,-0.00038341920385408804,0
Vglut_activation,right,519_3,519,3,4,790.857,-0.006396373450533079,0
Vglut_activation,right,519_3,519,3,5,801.929,0.00751407983388585,0
Vglut_activation,right,519_3,519,3,6,809.143,0.01657748391569572,0
Vglut_activation,right,519_3,519,3,7,806.929,0.013795895804089483,0
Vglut_activation,right,519_3,519,3,8,807.357,0.01433361925113891,0
Vglut_activation,right,519_3,519,3,9,811.143,0.019090210303777173,0
Vglut_activation,right,519_3,519,3,10,775.5,-0.02569034302141648,0
Vglut_activation,right,519_3,519,3,11,817.643,0.0272565710650419,3
Vglut_activation,right,519_3,519,3,12,823.429,0.03452588850576147,0
Vglut_activation,right,519_3,519,3,13,835.286,0.049422586897502334,0
Vglut_activation,right,519_3,519,3,14,848.571,0.0661133719303335,0
Vglut_activation,right,519_3,519,3,15,834.786,0.04879440530048197,0
Vglut_activation,right,519_3,519,3,16,844.786,0.061358037240889236,0
Vglut_activation,right,519_3,519,3,17,852.857,0.07149814457999197,0
Vglut_activation,right,519_3,519,3,18,852.643,0.07122928285646733,0
Vglut_activation,right,519_3,519,3,19,833.714,0.047447583956470446,0
Vglut_activation,right,519_3,519,3,20,862.286,0.08334439313660195,0
Vglut_activation,right,519_3,519,3,21,871.143,0.09447200194622077,3
Vglut_activation,right,519_3,519,3,22,871.643,0.09510018354324114,0
Vglut_activation,right,519_3,519,3,23,905.357,0.13745721226713012,0
Vglut_activation,right,519_3,519,3,24,878.5,0.10371506596477836,0
Vglut_activation,right,519_3,519,3,25,891.643,0.12022744742405567,0
Vglut_activation,right,519_3,519,3,26,914.143,0.14849561928997201,0
Vglut_activation,right,519_3,519,3,27,918.071,0.153430613916164,0
Vglut_activation,right,519_3,519,3,28,895.786,0.1254325601369663,0
Vglut_activation,right,519_3,519,3,29,853.429,0.07221678432698327,0
Vglut_activation,right,519_3,519,3,30,894.286,0.1235480153459052,0
Vglut_activation,right,519_4,519,4,1,739.7,-0.01651688856388277,0
Vglut_activation,right,519_4,519,4,2,742.15,-0.013259441459626424,0
Vglut_activation,right,519_4,519,4,3,737.2,-0.019840814180470973,0
Vglut_activation,right,519_4,519,4,4,761.4,0.012334785788102732,0
Vglut_activation,right,519_4,519,4,5,752.65,0.0007010461300440241,0
Vglut_activation,right,519_4,519,4,6,769.6,0.023237261810512094,0
Vglut_activation,right,519_4,519,4,7,753.1,0.0012993527410299608,0
Vglut_activation,right,519_4,519,4,8,754.9,0.003692579184973406,0
Vglut_activation,right,519_4,519,4,9,755.65,0.004689756869949866,0
Vglut_activation,right,519_4,519,4,10,737.6,-0.01930898608181689,0
Vglut_activation,right,519_4,519,4,11,769.4,0.022971347761184976,3
Vglut_activation,right,519_4,519,4,12,814.25,0.08260257332277735,0
Vglut_activation,right,519_4,519,4,13,839.15,0.1157088724639958,0
Vglut_activation,right,519_4,519,4,14,820.45,0.09084590885191615,0
Vglut_activation,right,519_4,519,4,15,844.65,0.12302150882048986,0
Vglut_activation,right,519_4,519,4,16,852.85,0.13392398484289922,0
Vglut_activation,right,519_4,519,4,17,881.05,0.17141786579801405,0
Vglut_activation,right,519_4,519,4,18,915.05,0.21662325418361358,0
Vglut_activation,right,519_4,519,4,19,870.8,0.15778977077000242,0
Vglut_activation,right,519_4,519,4,20,862.75,0.14708673028458846,0
Vglut_activation,right,519_4,519,4,21,870.5,0.1573908996960119,3
Vglut_activation,right,519_4,519,4,22,979.2,0.30191518550526697,0
Vglut_activation,right,519_4,519,4,23,1011.2,0.34446143339759594,0
Vglut_activation,right,519_4,519,4,24,977.9,0.30018674418464103,0
Vglut_activation,right,519_4,519,4,25,994.8,0.32265648135277725,0
Vglut_activation,right,519_4,519,4,26,963.15,0.2805755830467706,0
Vglut_activation,right,519_4,519,4,27,985.0,0.3096266929357515,0
Vglut_activation,right,519_4,519,4,28,952.0,0.2657508747967873,0
Vglut_activation,right,519_4,519,4,29,959.05,0.27512434503556593,0
Vglut_activation,right,519_4,519,4,30,947.0,0.25910302356361087,0
Vglut_activation,right,519_5,519,5,1,434.6,-0.038244110487456434,0
Vglut_activation,right,519_5,519,5,2,446.9,-0.011024604180497753,0
Vglut_activation,right,519_5,519,5,3,462.0,0.02239121250528096,0
Vglut_activation,right,519_5,519,5,4,452.05,0.00037218098054603847,0
Vglut_activation,right,519_5,519,5,5,449.2,-0.0059347777978956805,0
Vglut_activation,right,519_5,519,5,6,425.25,-0.05893536121673003,0
Vglut_activation,right,519_5,519,5,7,450.25,-0.0036111614058381984,0
Vglut_activation,right,519_5,519,5,8,455.25,0.0074536785563401676,0
Vglut_activation,right,519_5,519,5,9,481.95,0.06653992395437261,0
Vglut_activation,right,519_5,519,5,10,472.9,0.046512563622829746,0
Vglut_activation,right,519_5,519,5,11,440.35,-0.025519544530951312,3
Vglut_activation,right,519_5,519,5,12,398.6,-0.11791095821514067,0
Vglut_activation,right,519_5,519,5,13,409.15,-0.09456414589494441,0
Vglut_activation,right,519_5,519,5,14,421.3,-0.0676765847868509,0
Vglut_activation,right,519_5,519,5,15,406.45,-0.1005391594745207,0
Vglut_activation,right,519_5,519,5,16,396.45,-0.12266883939887743,0
Vglut_activation,right,519_5,519,5,17,390.25,-0.13638924095197857,0
Vglut_activation,right,519_5,519,5,18,383.75,-0.15077353290281045,0
Vglut_activation,right,519_5,519,5,19,408.25,-0.09655581708813647,0
Vglut_activation,right,519_5,519,5,20,408.9,-0.09511738789305332,0
Vglut_activation,right,519_5,519,5,21,393.25,-0.12975033697467156,3
Vglut_activation,right,519_5,519,5,22,334.9,-0.25887701933329316,0
Vglut_activation,right,519_5,519,5,23,305.2,-0.3246021687086326,0
Vglut_activation,right,519_5,519,5,24,296.3,-0.34429758384131004,0
Vglut_activation,right,519_5,519,5,25,315.05,-0.30280443398314116,0
Vglut_activation,right,519_5,519,5,26,333.3,-0.26241776812119016,0
Vglut_activation,right,519_5,519,5,27,353.75,-0.21716257267588066,0
Vglut_activation,right,519_5,519,5,28,367.7,-0.18629166918140302,0
Vglut_activation,right,519_5,519,5,29,346.15,-0.2339811294183918,0
Vglut_activation,right,519_5,519,5,30,358.75,-0.2060977327137023,0
Vglut_activation,right,519_6,519,6,1,553.792,-0.007244912460023803,0
Vglut_activation,right,519_6,519,6,2,551.167,-0.011950618040444679,0
Vglut_activation,right,519_6,519,6,3,553.583,-0.007619576256712658,0
Vglut_activation,right,519_6,519,6,4,565.667,0.014042803260927775,0
Vglut_activation,right,519_6,519,6,5,546.25,-0.020765076836227376,0
Vglut_activation,right,519_6,519,6,6,558.667,0.0014942550464721086,0
Vglut_activation,right,519_6,519,6,7,562.292,0.007992610371815222,0
Vglut_activation,right,519_6,519,6,8,553.708,-0.007395495038597378,0
Vglut_activation,right,519_6,519,6,9,563.875,0.010830374918027071,0
Vglut_activation,right,519_6,519,6,10,549.375,-0.015163046383345383,0
Vglut_activation,right,519_6,519,6,11,577.792,0.035778681418109914,3
Vglut_activation,right,519_6,519,6,12,600.375,0.07626209060768877,0
Vglut_activation,right,519_6,519,6,13,592.958,0.06296600744960047,0
Vglut_activation,right,519_6,519,6,14,602.417,0.07992268138682003,0
Vglut_activation,right,519_6,519,6,15,615.917,0.10412345294327024,0
Vglut_activation,right,519_6,519,6,16,653.083,0.17074907336305004,0
Vglut_activation,right,519_6,519,6,17,630.667,0.13056503668087327,0
Vglut_activation,right,519_6,519,6,18,621.75,0.11457997890540161,0
Vglut_activation,right,519_6,519,6,19,595.917,0.06827045804482548,0
Vglut_activation,right,519_6,519,6,20,622.167,0.11532751384903424,0
Vglut_activation,right,519_6,519,6,21,631.375,0.13183423270027816,3
Vglut_activation,right,519_6,519,6,22,687.083,0.23169916469040613,0
Vglut_activation,right,519_6,519,6,23,671.375,0.2035402224971677,0
Vglut_activation,right,519_6,519,6,24,684.292,0.2266958792523283,0
Vglut_activation,right,519_6,519,6,25,693.375,0.2429785168854569,0
Vglut_activation,right,519_6,519,6,26,680.667,0.22019752392698516,0
Vglut_activation,right,519_6,519,6,27,665.25,0.19256024280951897,0
Vglut_activation,right,519_6,519,6,28,667.167,0.19599675237053496,0
Vglut_activation,right,519_6,519,6,29,664.583,0.19136454542965578,0
Vglut_activation,right,519_6,519,6,30,655.042,0.17426087421335282,0
Vglut_activation,right,519_7,519,7,1,460.083,-0.02306068130961923,0
Vglut_activation,right,519_7,519,7,2,468.792,-0.004568008190911357,0
Vglut_activation,right,519_7,519,7,3,462.875,-0.017132154113909937,0
Vglut_activation,right,519_7,519,7,4,454.042,-0.035888128583716816,0
Vglut_activation,right,519_7,519,7,5,476.583,0.011975385570468238,0
Vglut_activation,right,519_7,519,7,6,469.917,-0.0021791854490872116,0
Vglut_activation,right,519_7,519,7,7,462.167,-0.018635519892764657,0
Vglut_activation,right,519_7,519,7,8,504.542,0.07134347004927816,0
Vglut_activation,right,519_7,519,7,9,481.125,0.021619859253459533,0
Vglut_activation,right,519_7,519,7,10,496.542,0.054356286107417565,0
Vglut_activation,right,519_7,519,7,11,443.708,-0.057831323440615125,3
Vglut_activation,right,519_7,519,7,12,431.0,-0.08481546513226072,0
Vglut_activation,right,519_7,519,7,13,444.792,-0.055529560016493125,0
Vglut_activation,right,519_7,519,7,14,430.292,-0.08631883091111545,0
Vglut_activation,right,519_7,519,7,15,435.292,-0.07570184094745258,0
Vglut_activation,right,519_7,519,7,16,429.5,-0.0880005621213596,0
Vglut_activation,right,519_7,519,7,17,415.083,-0.11861359098258505,0
Vglut_activation,right,519_7,519,7,18,404.417,-0.14126175397307078,0
Vglut_activation,right,519_7,519,7,19,409.542,-0.13037933926031636,0
Vglut_activation,right,519_7,519,7,20,442.625,-0.060130963466744555,0
Vglut_activation,right,519_7,519,7,21,419.667,-0.10887993458389904,3
Vglut_activation,right,519_7,519,7,22,349.917,-0.25698694457699606,0
Vglut_activation,right,519_7,519,7,23,328.458,-0.30255294210304423,0
Vglut_activation,right,519_7,519,7,24,344.25,-0.2690202410018115,0
Vglut_activation,right,519_7,519,7,25,367.5,-0.21965123767077915,0
Vglut_activation,right,519_7,519,7,26,385.708,-0.1809884070191044,0
Vglut_activation,right,519_7,519,7,27,387.958,-0.17621076153545612,0
Vglut_activation,right,519_7,519,7,28,373.25,-0.20744169921256686,0
Vglut_activation,right,519_7,519,7,29,391.0,-0.16975138484156369,0
Vglut_activation,right,519_7,519,7,30,397.0,-0.15701099688516823,0
Vglut_activation,right,520_1,520,1,1,860.556,-0.07381929796049981,0
Vglut_activation,right,520_1,520,1,2,907.852,-0.022916576366948507,0
Vglut_activation,right,520_1,520,1,3,908.63,-0.022079247260897595,0
Vglut_activation,right,520_1,520,1,4,909.704,-0.020923345641490627,0
Vglut_activation,right,520_1,520,1,5,932.148,0.003232199932039288,0
Vglut_activation,right,520_1,520,1,6,946.963,0.019176969477211408,0
Vglut_activation,right,520_1,520,1,7,946.111,0.018259997242821513,0
Vglut_activation,right,520_1,520,1,8,934.0,0.005225430657497168,0
Vglut_activation,right,520_1,520,1,9,947.407,0.019654828247245675,0
Vglut_activation,right,520_1,520,1,10,950.815,0.02332271718480538,0
Vglut_activation,right,520_1,520,1,11,976.407,0.050866324488217214,3
Vglut_activation,right,520_1,520,1,12,1011.444,0.08857519323976609,0
Vglut_activation,right,520_1,520,1,13,1038.556,0.11775471344960135,0
Vglut_activation,right,520_1,520,1,14,1047.296,0.12716121266153554,0
Vglut_activation,right,520_1,520,1,15,1036.889,0.11596059054499087,0
Vglut_activation,right,520_1,520,1,16,1031.593,0.11026072557629503,0
Vglut_activation,right,520_1,520,1,17,975.667,0.050069893204826896,0
Vglut_activation,right,520_1,520,1,18,998.556,0.074704373806882,0
Vglut_activation,right,520_1,520,1,19,1022.148,0.10009546412815785,0
Vglut_activation,right,520_1,520,1,20,986.296,0.06150944470638852,0
Vglut_activation,right,520_1,520,1,21,986.889,0.06214766599159179,3
Vglut_activation,right,520_1,520,1,22,1045.815,0.12556727383626387,0
Vglut_activation,right,520_1,520,1,23,1125.444,0.21126866122151627,0
Vglut_activation,right,520_1,520,1,24,1133.407,0.21983890758589059,0
Vglut_activation,right,520_1,520,1,25,1141.481,0.22852861864277357,0
Vglut_activation,right,520_1,520,1,26,1146.444,0.23387008953394395,0
Vglut_activation,right,520_1,520,1,27,1156.667,0.2448726800881319,0
